Case,Year,Month,Demand_GWh,DomesticGen_GWh,Imports_GWh,ENS_GWh,Curtailment_GWh,CO2_kt,RenShare,Reserve_MW
REN100_Extreme,2029,m9,4320.41194,4017.512872,302.8990682,0,0,1002.874318,0.5900257101,300.028607
REN100_Extreme,2029,m10,4277.792188,3978.922661,298.8695276,0,0,766.3085719,0.6666230072,297.068902
REN100_Extreme,2029,m11,4353.370437,4041.676118,311.6943197,0,0,933.1116402,0.6149408645,302.3173915
REN100_Extreme,2029,m12,4464.066104,4133.866713,330.1993912,0,0,937.2989974,0.6235334342,310.0045905
REN100_Extreme,2030,m1,4455.82387,4148.06194,299.8055674,7.956362616,0,1012.284795,0.5953296219,309.4322132
REN100_Extreme,2030,m2,4544.573305,4237.168295,292.4305565,14.9744536,0,1018.048687,0.6013319285,315.5953684
REN100_Extreme,2030,m3,4633.125548,4375.339083,257.7864649,0,0,145.2602752,0.9323243622,321.7448297
REN100_Extreme,2030,m4,4704.651129,4459.719984,244.9311453,0,0,162.0262006,0.922181908,326.711884
REN100_Extreme,2030,m5,4608.151714,4351.733362,256.4183526,0,0,150.840219,0.9243986978,320.0105357
REN100_Extreme,2030,m6,4405.772187,4161.944137,243.8280495,0,0,85.20393403,0.9499790784,305.9564019
REN100_Extreme,2030,m7,4300.968888,4073.614395,227.3544935,0,0,61.42396802,0.9546285023,298.678395
REN100_Extreme,2030,m8,4305.244172,4067.716556,237.5276152,0,0,35.29941073,0.9738878918,298.9752897
REN100_Extreme,2030,m9,4502.724145,4221.234782,281.4893622,0,0,951.5026276,0.6243741745,312.6891767
REN100_Extreme,2030,m10,4458.305929,4100.470717,357.8352123,0,0,982.9145065,0.6014173146,309.6045784
REN100_Extreme,2030,m11,4537.07342,4159.598649,293.2390794,84.23569136,0,983.5649645,0.6101201133,315.074543
REN100_Extreme,2030,m12,4652.440208,4058.155266,302.5686656,291.7162765,0,978.3979828,0.6027790166,323.0861256
REN100_Extreme,2031,m1,4626.232224,4317.400129,308.8320949,0,0,819.8171666,0.677630414,321.2661266
REN100_Extreme,2031,m2,4718.375788,4435.193949,283.1818398,0,0,798.853514,0.6928924783,327.6649853
REN100_Extreme,2031,m3,4810.31462,4810.31462,0,0,0,82.24488417,0.9646114255,334.0496264
REN100_Extreme,2031,m4,4884.575623,4884.575623,0,0,0,114.2571267,0.9456983492,339.2066405
REN100_Extreme,2031,m5,4784.385688,4784.385688,0,0,0,78.91521586,0.96681995,332.2490061
REN100_Extreme,2031,m6,4574.266366,4574.266366,0,0,0,0,1,317.6573865
REN100_Extreme,2031,m7,4465.454974,4465.454974,0,0,0,0,1,310.1010399
REN100_Extreme,2031,m8,4469.893761,4469.893761,0,0,0,0,1,310.409289
REN100_Extreme,2031,m9,4674.92615,4403.439584,271.4865661,0,0,811.0641427,0.6861640557,324.6476493
REN100_Extreme,2031,m10,4628.809207,4322.798967,306.0102396,0,0,818.7420978,0.6778787084,321.4450838
REN100_Extreme,2031,m11,4710.589078,4415.185724,295.4033536,0,0,765.0654659,0.7022004866,327.1242415
REN100_Extreme,2031,m12,4830.367949,4520.367255,310.000694,0,0,863.3974948,0.6786150653,335.4422187
REN100_Extreme,2032,m1,4809.713503,4516.846753,292.8667507,0,0,975.1606701,0.6386338394,334.0078822
REN100_Extreme,2032,m2,4905.51158,4604.989644,300.5219356,0,0,939.0438974,0.6569327655,340.6605264
REN100_Extreme,2032,m3,5001.096803,5001.096803,0,0,0,112.5555319,0.9322784722,347.2983891
REN100_Extreme,2032,m4,5078.303076,5078.303076,0,0,0,102.1753734,0.9394585553,352.6599358
REN100_Extreme,2032,m5,4974.139502,4974.139502,0,0,0,109.6000906,0.9336992997,345.4263543
REN100_Extreme,2032,m6,4755.686625,4755.686625,0,0,0,0,1,330.2560156
REN100_Extreme,2032,m7,4642.559658,4642.559658,0,0,0,0,1,322.3999762
REN100_Extreme,2032,m8,4647.174492,4647.174492,0,0,0,0,1,322.7204508
REN100_Extreme,2032,m9,4860.338683,4543.850009,316.4886738,0,0,951.0290794,0.6544333233,337.5235197
REN100_Extreme,2032,m10,4812.392693,4470.177951,342.2147414,0,0,888.6217289,0.667624028,334.193937
REN100_Extreme,2032,m11,4897.41604,4546.389872,351.0261686,0,0,863.6129036,0.680553192,340.0983361
REN100_Extreme,2032,m12,5021.945469,4633.814338,342.5222929,45.6088384,0,978.3222893,0.653341836,348.7462131
REN100_Extreme,2033,m1,5036.637582,4732.80263,303.8349522,0,0,660.3979473,0.7565539201,349.7664987
REN100_Extreme,2033,m2,5136.955447,4819.737281,317.2181658,0,0,757.2572886,0.7286994207,356.7330172
REN100_Extreme,2033,m3,5237.050416,5237.050416,0,0,0,0,1,363.6840567
REN100_Extreme,2033,m4,5317.899311,5317.899311,0,0,0,20.39666004,0.9884589822,369.2985632
REN100_Extreme,2033,m5,5208.82126,5208.82126,0,0,0,0,1,361.7236986
REN100_Extreme,2033,m6,4980.061695,4980.061695,0,0,0,0,1,345.8376177
REN100_Extreme,2033,m7,4861.597355,4861.597355,0,0,0,0,1,337.6109274
REN100_Extreme,2033,m8,4866.429919,4866.429919,0,0,0,0,1,337.9465221
REN100_Extreme,2033,m9,5089.651276,4780.745436,308.9058404,0,0,744.8993961,0.7313079267,353.4480053
REN100_Extreme,2033,m10,5039.443176,4716.738568,322.7046084,0,0,774.0170626,0.718122905,349.9613317
REN100_Extreme,2033,m11,5128.477957,4780.596166,347.8817908,0,0,739.0509272,0.7340819668,356.1443026
REN100_Extreme,2033,m12,5258.882731,4962.717334,296.1653964,0,0,855.5738917,0.7095157182,365.2001896
REN100_Extreme,2034,m1,5224.818787,4869.470243,355.3485436,0,0,717.1000885,0.7455609589,362.834638
REN100_Extreme,2034,m2,5328.884775,5023.542818,305.3419574,0,0,733.8996676,0.7480835076,370.0614427
REN100_Extreme,2034,m3,5432.719539,5432.719539,0,0,0,26.90387278,0.9859787299,377.2721902
REN100_Extreme,2034,m4,5516.589148,5516.589148,0,0,0,101.8300255,0.9589961323,383.0964686
REN100_Extreme,2034,m5,5403.435672,5403.435672,0,0,0,23.90361764,0.9866887509,375.2385884
REN100_Extreme,2034,m6,5166.129085,5166.129085,0,0,0,0,1,358.7589642
REN100_Extreme,2034,m7,5043.238625,5043.238625,0,0,0,0,1,350.2249045
REN100_Extreme,2034,m8,5048.251745,5048.251745,0,0,0,0,1,350.5730379
REN100_Extreme,2034,m9,5279.813204,4961.039483,318.7737205,0,0,772.5906331,0.7336509284,366.6536947
REN100_Extreme,2034,m10,5227.729205,4919.790476,307.9387289,0,0,607.5777731,0.7837678151,363.0367503
REN100_Extreme,2034,m11,5320.090545,4999.130263,320.9602816,0,0,836.7408422,0.7166857332,369.4507323
REN100_Extreme,2034,m12,5455.367563,5188.290558,267.0770049,0,0,871.8073407,0.7176464267,378.8449696
REN100_Extreme,2035,m1,5425.388269,5086.058148,339.3301215,0,0,890.8719994,0.7084292193,376.7630742
REN100_Extreme,2035,m2,5533.449125,5181.838396,351.6107294,0,0,786.884796,0.7400351206,384.2673004
REN100_Extreme,2035,m3,5641.269881,5641.269881,0,0,0,101.5776192,0.9604960816,391.7548529
REN100_Extreme,2035,m4,5728.359062,5728.359062,0,0,0,108.8844441,0.9560791955,397.8027127
REN100_Extreme,2035,m5,5610.86187,5610.86187,0,0,0,86.72632901,0.9680838834,389.6431854
REN100_Extreme,2035,m6,5364.445597,5364.445597,0,0,0,0,1,372.5309442
REN100_Extreme,2035,m7,5236.837638,5236.837638,0,0,0,0,1,363.6692804
REN100_Extreme,2035,m8,5242.043201,5242.043201,0,0,0,0,1,364.0307779
REN100_Extreme,2035,m9,5482.493803,5141.728544,340.7652587,0,0,876.7385855,0.7141151062,380.7287363
REN100_Extreme,2035,m10,5428.410412,5095.93426,332.4761514,0,0,944.1030857,0.6937052765,376.9729453
REN100_Extreme,2035,m11,5524.317304,5174.676999,349.6403052,0,0,777.9458155,0.7419137843,383.6331461
REN100_Extreme,2035,m12,5664.787313,5316.017294,348.7700194,0,0,919.5394163,0.712633148,393.3880079
REN100_Extreme,2036,m1,5620.215077,5294.742561,325.4725157,0,0,790.1587655,0.7441383997,390.2927137
REN100_Extreme,2036,m2,5732.156421,5413.246413,318.9100082,0,0,904.346024,0.7219515093,398.0664181
REN100_Extreme,2036,m3,5843.849043,5843.849043,0,0,0,0,1,405.8228502
REN100_Extreme,2036,m4,5934.065614,5934.065614,0,0,0,5.983972136,0.996965673,412.0878899
REN100_Extreme,2036,m5,5812.349073,5812.349073,0,0,0,0,1,403.6353523
REN100_Extreme,2036,m6,5557.083941,5557.083941,0,0,0,0,1,385.908607
REN100_Extreme,2036,m7,5424.893554,5424.893554,0,0,0,0,1,376.7287191
REN100_Extreme,2036,m8,5430.28605,5430.28605,0,0,0,0,1,377.1031979
REN100_Extreme,2036,m9,5679.371282,5378.06557,301.3057124,0,0,924.338829,0.7143641308,394.4007835
REN100_Extreme,2036,m10,5623.345746,5326.450535,296.8952106,0,0,851.3976709,0.7303318437,390.5101212
REN100_Extreme,2036,m11,5722.696674,5410.426812,312.2698613,0,0,857.1377144,0.7335683383,397.4094912
REN100_Extreme,2036,m12,5868.21099,5510.853812,357.3571782,0,0,974.8771812,0.7083956928,407.5146521
REN100_Extreme,2037,m1,5818.334673,5502.536238,315.7984354,0,0,650.0340066,0.7932930882,404.051019
REN100_Extreme,2037,m2,5934.222089,5629.367299,304.8547907,0,0,784.618567,0.7627837243,412.0987562
REN100_Extreme,2037,m3,6049.852015,6049.852015,0,0,0,0,1,420.1286122
REN100_Extreme,2037,m4,6143.248833,6143.248833,0,0,0,0,1,426.6145023
REN100_Extreme,2037,m5,6017.241633,6017.241633,0,0,0,0,1,417.8640023
REN100_Extreme,2037,m6,5752.978086,5752.978086,0,0,0,0,1,399.5123671
REN100_Extreme,2037,m7,5616.127823,5616.127823,0,0,0,0,1,390.0088766
REN100_Extreme,2037,m8,5621.710411,5621.710411,0,0,0,0,1,390.3965563
REN100_Extreme,2037,m9,5879.576208,5580.613568,298.96264,0,0,889.4731803,0.7339215125,408.3039034
REN100_Extreme,2037,m10,5821.575702,5525.04768,296.5280217,0,0,721.8396275,0.7746627142,404.2760904
REN100_Extreme,2037,m11,5924.428874,5579.188302,345.2405721,0,0,739.706348,0.7710547277,411.4186718
REN100_Extreme,2037,m12,6075.072752,5736.522964,338.5497883,0,0,812.8258739,0.7601002284,421.8800522
REN100_Extreme,2038,m1,6012.599044,5707.825594,304.7734506,0,0,684.5853205,0.7913092781,417.5416003
REN100_Extreme,2038,m2,6132.355746,5813.383235,318.9725108,0,0,856.5414045,0.7517432095,425.8580379
REN100_Extreme,2038,m3,6251.846359,6251.846359,0,0,0,0,1,434.1559972
REN100_Extreme,2038,m4,6348.36154,6348.36154,0,0,0,0,1,440.8584402
REN100_Extreme,2038,m5,6218.147171,6218.147171,0,0,0,0,1,431.8157758
REN100_Extreme,2038,m6,5945.060311,5945.060311,0,0,0,0,1,412.8514105
REN100_Extreme,2038,m7,5803.640849,5803.640849,0,0,0,0,1,403.0306145
REN100_Extreme,2038,m8,5809.40983,5809.40983,0,0,0,0,1,403.4312382
REN100_Extreme,2038,m9,6075.885331,5764.424442,311.4608885,0,0,880.8773663,0.7456286078,421.9364813
REN100_Extreme,2038,m10,6015.948285,5703.909357,312.0389285,0,0,889.7026693,0.7391206479,417.7741865
REN100_Extreme,2038,m11,6122.235551,5821.621106,300.6144454,0,0,900.2576788,0.7424749934,425.1552466
REN100_Extreme,2038,m12,6277.909174,5984.39842,293.5107539,0,0,869.7533875,0.7569943564,435.9659148
REN100_Extreme,2039,m1,6210.458485,5881.575073,328.8834119,0,0,653.0599896,0.8054832234,431.2818392
REN100_Extreme,2039,m2,6334.156076,5996.659902,337.4961748,0,0,830.315967,0.7668200144,439.8719497
REN100_Extreme,2039,m3,6457.578824,6457.578824,0,0,0,0,1,448.4429739
REN100_Extreme,2039,m4,6557.270075,6557.270075,0,0,0,0,1,455.3659774
REN100_Extreme,2039,m5,6422.770681,6422.770681,0,0,0,0,1,446.0257417
REN100_Extreme,2039,m6,6140.697222,6140.697222,0,0,0,0,1,426.4373071
REN100_Extreme,2039,m7,5994.624003,5994.624003,0,0,0,0,1,416.2933336
REN100_Extreme,2039,m8,6000.582827,6000.582827,0,0,0,0,1,416.7071408
REN100_Extreme,2039,m9,6275.827363,5984.792668,291.0346946,0,0,740.6637578,0.7867821411,435.8213446
REN100_Extreme,2039,m10,6213.917941,5872.701355,341.2165861,0,0,689.8696203,0.7953887014,431.5220792
REN100_Extreme,2039,m11,6323.702852,6008.311017,315.391835,0,0,901.5547334,0.7505253257,439.1460314
REN100_Extreme,2039,m12,6484.4993,6157.212348,327.2869524,0,0,822.908337,0.7740912183,450.3124514
REN100_Extreme,2040,m1,6411.925108,6117.497468,294.4276399,0,0,732.9108785,0.7927906637,445.272577
REN100_Extreme,2040,m2,6539.635437,6249.68766,289.9477765,0,0,770.2412021,0.7894832373,454.1413498
REN100_Extreme,2040,m3,6667.062006,6667.062006,0,0,0,0,1,462.9904171
REN100_Extreme,2040,m4,6769.987231,6769.987231,0,0,0,0,1,470.1380021
REN100_Extreme,2040,m5,6631.12469,6631.12469,0,0,0,0,1,460.4947702
REN100_Extreme,2040,m6,6339.900797,6339.900797,0,0,0,0,1,440.2708887
REN100_Extreme,2040,m7,6189.088979,6189.088979,0,0,0,0,1,429.7978458
REN100_Extreme,2040,m8,6195.241106,6195.241106,0,0,0,0,1,430.2250768
REN100_Extreme,2040,m9,6479.414546,6147.077649,332.3368973,0,0,817.7588676,0.7748414736,449.9593435
REN100_Extreme,2040,m10,6415.496789,6112.269208,303.227581,0,0,686.7740901,0.8049465447,445.5206103
REN100_Extreme,2040,m11,6528.843111,6255.892696,272.950415,0,0,910.0306422,0.7572473483,453.3918827
REN100_Extreme,2040,m12,6694.855779,6374.521659,320.3341201,0,0,861.8461486,0.7724222873,464.9205402
REN100_Extreme,2041,m1,6609.571618,6311.338282,298.2333352,0,0,693.2090694,0.8082261529,458.998029
REN100_Extreme,2041,m2,6741.218595,6442.240934,298.9776618,0,0,745.0046921,0.8008148086,468.1401802
REN100_Extreme,2041,m3,6872.573067,6872.573067,0,0,0,0,1,477.2620185
REN100_Extreme,2041,m4,6978.670944,6978.670944,0,0,0,0,1,484.6299267
REN100_Extreme,2041,m5,6835.52799,6835.52799,0,0,0,0,1,474.6894437
REN100_Extreme,2041,m6,6535.327169,6535.327169,0,0,0,0,1,453.8421645
REN100_Extreme,2041,m7,6379.866602,6379.866602,0,0,0,0,1,443.0462918
REN100_Extreme,2041,m8,6386.208368,6386.208368,0,0,0,0,1,443.4866922
REN100_Extreme,2041,m9,6679.141406,6377.762416,301.3789898,0,0,799.3466337,0.7861810092,463.8292643
REN100_Extreme,2041,m10,6613.253394,6298.224096,315.0292982,0,0,661.5674112,0.8173314704,459.2537079
REN100_Extreme,2041,m11,6730.093598,6409.011594,321.0820047,0,0,679.7796165,0.8157092227,467.367611
REN100_Extreme,2041,m12,6901.223579,6576.412855,324.5885222,0.2222017164,0,886.205783,0.7743041152,479.2516374
REN100_Extreme,2042,m1,6806.023063,6447.954704,358.0683585,0,0,626.6212166,0.8301450468,472.6404905
REN100_Extreme,2042,m2,6941.582887,6630.003076,311.5798111,0,0,763.4819965,0.8048537721,482.0543672
REN100_Extreme,2042,m3,7076.841511,7076.841511,0,0,0,0,1,491.4473272
REN100_Extreme,2042,m4,7186.092858,7186.092858,0,0,0,0,1,499.0342262
REN100_Extreme,2042,m5,7038.69537,7038.69537,0,0,0,0,1,488.7982896
REN100_Extreme,2042,m6,6729.571901,6729.571901,0,0,0,0,1,467.331382
REN100_Extreme,2042,m7,6569.490694,6569.490694,0,0,0,0,1,456.2146315
REN100_Extreme,2042,m8,6576.020951,6576.020951,0,0,0,0,1,456.6681216
REN100_Extreme,2042,m9,6877.660623,6555.620965,322.0396577,0,0,687.7253251,0.8183374251,477.615321
REN100_Extreme,2042,m10,6809.81427,6501.478992,308.3352781,0,0,673.1019184,0.8203769919,472.9037688
REN100_Extreme,2042,m11,6930.12723,6626.553105,303.5741247,0,0,680.8633024,0.8211703024,481.2588354
REN100_Extreme,2042,m12,7106.343581,6789.135686,317.2078949,0,0,767.2453381,0.8084990342,493.496082
REN100_Extreme,2043,m1,7002.784368,6668.947652,333.8367161,0,0,539.4820271,0.8574305858,486.30447
REN100_Extreme,2043,m2,7142.263211,6816.31199,325.9512213,0,0,580.5839093,0.8496932018,495.9905008
REN100_Extreme,2043,m3,7281.432145,7281.432145,0,0,0,0,1,505.6550101
REN100_Extreme,2043,m4,7393.841935,7393.841935,0,0,0,0,1,513.4612455
REN100_Extreme,2043,m5,7242.183204,7242.183204,0,0,0,0,1,502.9293892
REN100_Extreme,2043,m6,6924.123013,6924.123013,0,0,0,0,1,480.8418759
REN100_Extreme,2043,m7,6759.413877,6759.413877,0,0,0,0,1,469.4037414
REN100_Extreme,2043,m8,6766.132923,6766.132923,0,0,0,0,1,469.8703419
REN100_Extreme,2043,m9,7076.492962,6756.807054,319.6859077,0,0,584.9603256,0.847651746,491.4231223
REN100_Extreme,2043,m10,7006.685179,6701.72004,304.9651394,0,0,565.9038942,0.8509886343,486.5753597
REN100_Extreme,2043,m11,7130.476372,6864.495244,265.9811279,0,0,645.7458474,0.8362943808,495.1719703
REN100_Extreme,2043,m12,7311.787116,6993.733804,318.0533123,0,0,827.6316114,0.8016015463,507.7629942
REN100_Extreme,2044,m1,7200.343318,6889.015366,311.327952,0,0,589.6872307,0.8497891313,500.0238415
REN100_Extreme,2044,m2,7343.757066,7020.404297,323.3527684,0,0,623.3129392,0.8456167451,509.9831296
REN100_Extreme,2044,m3,7486.852163,7486.852163,0,0,0,0,1,519.9202891
REN100_Extreme,2044,m4,7602.4332,7602.4332,0,0,0,0,1,527.94675
REN100_Extreme,2044,m5,7446.49595,7446.49595,0,0,0,0,1,517.1177743
REN100_Extreme,2044,m6,7119.462809,7119.462809,0,0,0,0,1,494.4071395
REN100_Extreme,2044,m7,6950.106983,6950.106983,0,0,0,0,1,482.6463183
REN100_Extreme,2044,m8,6957.015584,6957.015584,0,0,0,0,1,483.1260822
REN100_Extreme,2044,m9,7276.13134,6970.504002,305.6273381,0,0,581.371943,0.8538593961,505.2868986
REN100_Extreme,2044,m10,7204.354177,6868.666289,335.6878873,0,0,372.0236778,0.8991682821,500.3023734
REN100_Extreme,2044,m11,7331.637703,7011.20244,320.4352627,0,0,406.5145406,0.8942652483,509.1415071
REN100_Extreme,2044,m12,7518.063492,7178.963688,339.0998048,0,0,674.4231238,0.8367423692,522.0877425
REN100_Extreme,2045,m1,7399.150115,7069.34481,329.8053042,0,0,295.1475798,0.9180117062,513.8298691
REN100_Extreme,2045,m2,7546.523622,7210.041237,336.4823848,0,0,340.9283827,0.911255244,524.0641404
REN100_Extreme,2045,m3,7693.56968,7693.56968,0,0,0,0,1,534.2756722
REN100_Extreme,2045,m4,7812.341995,7812.341995,0,0,0,0,1,542.5237497
REN100_Extreme,2045,m5,7652.099203,7652.099203,0,0,0,0,1,531.395778
REN100_Extreme,2045,m6,7316.036435,7316.036435,0,0,0,0,1,508.0580858
REN100_Extreme,2045,m7,7142.00457,7142.00457,0,0,0,0,1,495.9725396
REN100_Extreme,2045,m8,7149.103922,7149.103922,0,0,0,0,1,496.4655502
REN100_Extreme,2045,m9,7477.0307,7140.495738,336.5349625,0,0,314.8734634,0.91559374,519.2382431
REN100_Extreme,2045,m10,7403.271716,7113.466515,289.8052006,0,0,279.0723326,0.9231650584,514.1160914
REN100_Extreme,2045,m11,7534.069634,7202.620089,331.4495448,0,0,530.3151071,0.869647746,523.1992802
REN100_Extreme,2045,m12,7725.642778,7434.99023,290.652548,0,0,557.8442894,0.8676445747,536.5029707
REN100_Extreme,2046,m1,7596.690614,7282.088215,314.6023994,0,0,185.1350735,0.9424788578,527.5479593
REN100_Extreme,2046,m2,7747.998659,7480.452285,267.5463738,0,0,327.3748228,0.9167014692,538.0554624
REN100_Extreme,2046,m3,7898.970513,7898.970513,0,0,0,0,1,548.539619
REN100_Extreme,2046,m4,8020.913779,8020.913779,0,0,0,0,1,557.0079013
REN100_Extreme,2046,m5,7856.392868,7856.392868,0,0,0,0,1,545.5828381
REN100_Extreme,2046,m6,7511.357988,7511.357988,0,0,0,0,1,521.6220825
REN100_Extreme,2046,m7,7332.679868,7332.679868,0,0,0,0,1,509.2138797
REN100_Extreme,2046,m8,7339.968756,7339.968756,0,0,0,0,1,509.7200525
REN100_Extreme,2046,m9,7676.650434,7343.733316,332.9171183,0,0,252.5468413,0.9297353503,533.1007246
REN100_Extreme,2046,m10,7600.922253,7291.708714,309.2135391,0,0,461.1295681,0.8870265835,527.8418231
REN100_Extreme,2046,m11,7735.212178,7405.108799,330.1033796,0,0,420.994549,0.8966777424,537.1675124
REN100_Extreme,2046,m12,7931.89989,7604.883228,327.0166619,0,0,511.3023071,0.881627803,550.8263812
REN100_Extreme,2047,m1,7794.477275,7794.477275,0,0,0,0,1,541.2831441
REN100_Extreme,2047,m2,7949.724761,7949.724761,0,0,0,90.27046566,0.9658320633,552.0642195
REN100_Extreme,2047,m3,8104.627303,8104.627303,0,0,0,0,1,562.8213405
REN100_Extreme,2047,m4,8229.745471,8229.745471,0,0,0,0,1,571.5101022
REN100_Extreme,2047,m5,8060.941111,8060.941111,0,0,0,0,1,559.7875771
REN100_Extreme,2047,m6,7706.922938,7706.922938,0,0,0,0,1,535.2029818
REN100_Extreme,2047,m7,7523.592772,7523.592772,0,0,0,0,1,522.4717203
REN100_Extreme,2047,m8,7531.071433,7531.071433,0,0,0,0,1,522.9910718
REN100_Extreme,2047,m9,7876.518921,7876.518921,0,0,0,0,1,546.9804806
REN100_Extreme,2047,m10,7798.819088,7798.819088,0,0,0,6.781864213,0.9973833514,541.5846589
REN100_Extreme,2047,m11,7936.605373,7936.605373,0,0,0,41.66597656,0.9842030973,551.1531509
REN100_Extreme,2047,m12,8138.414025,8138.414025,0,0,0,87.06725615,0.9761593881,565.1676406
REN100_Extreme,2048,m1,7992.340512,7992.340512,0,0,0,23.82107215,0.9910316512,555.0236467
REN100_Extreme,2048,m2,8151.528964,8140.193776,11.33518776,0,0,173.2626748,0.9510568482,566.0784003
REN100_Extreme,2048,m3,8310.363715,8310.363715,0,0,0,0,1,577.1085913
REN100_Extreme,2048,m4,8438.658015,8438.658015,0,0,0,0,1,586.0179177
REN100_Extreme,2048,m5,8265.568547,8265.568547,0,0,0,0,1,573.9978158
REN100_Extreme,2048,m6,7902.563603,7902.563603,0,0,0,0,1,548.7891391
REN100_Extreme,2048,m7,7714.579591,7714.579591,0,0,0,0,1,535.7346938
REN100_Extreme,2048,m8,7722.248098,7722.248098,0,0,0,0,1,536.2672291
REN100_Extreme,2048,m9,8076.46479,8076.46479,0,0,0,71.75855581,0.9817109285,560.8656104
REN100_Extreme,2048,m10,7996.792543,7886.392254,110.4002887,0,0,175.566123,0.9488644289,555.3328155
REN100_Extreme,2048,m11,8138.076539,8114.487793,23.58874597,0,0,172.3511529,0.951366648,565.1442041
REN100_Extreme,2048,m12,8345.008116,8061.631616,283.3764998,0,0,295.4856677,0.9283661121,579.5144525
REN100_Extreme,2049,m1,8190.072097,7883.688393,306.3837041,0,0,23.91520591,0.9908721218,568.7550067
REN100_Extreme,2049,m2,8353.198892,8016.433803,336.765089,0,0,60.29011709,0.977369712,580.0832564
REN100_Extreme,2049,m3,8515.963237,8515.963237,0,0,0,0,1,591.3863359
REN100_Extreme,2049,m4,8647.431555,8647.431555,0,0,0,0,1,600.5160802
REN100_Extreme,2049,m5,8470.05983,8470.05983,0,0,0,0,1,588.1985993
REN100_Extreme,2049,m6,8098.074095,8098.074095,0,0,0,0,1,562.3662566
REN100_Extreme,2049,m7,7905.439332,7905.439332,0,0,0,0,1,548.9888425
REN100_Extreme,2049,m8,7913.29756,7913.29756,0,0,0,0,1,549.5345528
REN100_Extreme,2049,m9,8276.27762,7973.614021,302.6635989,0,0,73.1430796,0.9723978319,574.7415014
REN100_Extreme,2049,m10,8194.634271,7869.530957,325.1033136,0,0,5.225250546,0.9980020554,569.0718244
REN100_Extreme,2049,m11,8339.413653,8044.306551,295.1071013,0,0,36.08292953,0.986502966,579.1259481
REN100_Extreme,2049,m12,8551.464744,8262.355588,289.109156,0,0,239.5680879,0.9400461013,593.8517184
REN100_Extreme,2050,m1,8387.665785,7647.625558,292.2668858,447.7733412,0,0,1,582.4767906
REN100_Extreme,2050,m2,8554.728178,7959.025458,304.7025929,291.000127,0,0,1,594.0783457
REN100_Extreme,2050,m3,8721.419375,8721.419375,0,0,0,0,1,605.6541233
REN100_Extreme,2050,m4,8856.059498,8856.059498,0,0,0,0,1,615.0041318
REN100_Extreme,2050,m5,8674.408503,8674.408503,0,0,0,0,1,602.3894793
REN100_Extreme,2050,m6,8293.448239,8293.448239,0,0,0,0,1,575.9339055
REN100_Extreme,2050,m7,8096.16597,8096.16597,0,0,0,0,1,562.2337479
REN100_Extreme,2050,m8,8104.213785,8104.213785,0,0,0,0,1,562.792624
REN100_Extreme,2050,m9,8475.951103,7757.487023,311.4802474,406.9838324,0,0,1,588.6077155
REN100_Extreme,2050,m10,8392.338026,7809.706815,321.8921951,260.739016,0,0,1,582.8012518
REN100_Extreme,2050,m11,8540.610355,8065.40738,312.8443196,162.358656,0,0,1,593.0979413
REN100_Extreme,2050,m12,8757.777392,8023.889682,301.6775588,432.2101513,0,0,1,608.1789855
