Case,Year,FuelCategory,Generation_GWh,Unit
BAU_Extreme,2048,PV,5351.587200000,GWh
BAU_Extreme,2048,WIND,6665.313600000,GWh
BAU_Extreme,2048,GEOTHERMAL,5493.592800000,GWh
BAU_Extreme,2048,BIOENERGY,93.060000000,GWh
BAU_Extreme,2048,DIESEL,178.228800000,GWh
BAU_Extreme,2048,FUEL OIL,5514.055200000,GWh
BAU_Extreme,2048,GAS,2893.564800000,GWh
BAU_Extreme,2048,IMPORTS,1930.003200000,GWh
BAU_Extreme,2048,OTHER,0.000000000,GWh
BAU_Extreme,2049,HYDRO,69001.718400000,GWh
BAU_Extreme,2049,PV,5377.348800000,GWh
BAU_Extreme,2049,WIND,6831.849600000,GWh
BAU_Extreme,2049,GEOTHERMAL,5488.200000000,GWh
BAU_Extreme,2049,BIOENERGY,516.686400000,GWh
BAU_Extreme,2049,DIESEL,509.176800000,GWh
BAU_Extreme,2049,FUEL OIL,6230.901600000,GWh
BAU_Extreme,2049,GAS,3369.232800000,GWh
BAU_Extreme,2049,IMPORTS,1906.344000000,GWh
BAU_Extreme,2049,OTHER,0.000000000,GWh
BAU_Extreme,2050,HYDRO,70221.376800000,GWh
BAU_Extreme,2050,PV,5276.059200000,GWh
BAU_Extreme,2050,WIND,6671.944800000,GWh
BAU_Extreme,2050,GEOTHERMAL,5460.249600000,GWh
BAU_Extreme,2050,BIOENERGY,526.881600000,GWh
BAU_Extreme,2050,DIESEL,1000.540800000,GWh
BAU_Extreme,2050,FUEL OIL,6876.597600000,GWh
BAU_Extreme,2050,GAS,3396.794400000,GWh
BAU_Extreme,2050,IMPORTS,1905.861600000,GWh
BAU_Extreme,2050,OTHER,0.000000000,GWh
REN100_Normal,2025,HYDRO,32584.629600000,GWh
REN100_Normal,2025,PV,521.539200000,GWh
REN100_Normal,2025,WIND,620.056800000,GWh
REN100_Normal,2025,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2025,BIOENERGY,1027.166400000,GWh
REN100_Normal,2025,DIESEL,0.000000000,GWh
REN100_Normal,2025,FUEL OIL,4793.040000000,GWh
REN100_Normal,2025,GAS,531.928800000,GWh
REN100_Normal,2025,IMPORTS,2237.349600000,GWh
REN100_Normal,2025,OTHER,0.000000000,GWh
REN100_Normal,2026,HYDRO,32882.076000000,GWh
REN100_Normal,2026,PV,1230.775200000,GWh
REN100_Normal,2026,WIND,771.206400000,GWh
REN100_Normal,2026,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2026,BIOENERGY,1018.094400000,GWh
REN100_Normal,2026,DIESEL,0.000000000,GWh
REN100_Normal,2026,FUEL OIL,5028.832800000,GWh
REN100_Normal,2026,GAS,608.004000000,GWh
REN100_Normal,2026,IMPORTS,2439.835200000,GWh
REN100_Normal,2026,OTHER,0.000000000,GWh
REN100_Normal,2027,HYDRO,33885.921600000,GWh
REN100_Normal,2027,PV,1618.084800000,GWh
REN100_Normal,2027,WIND,780.012000000,GWh
REN100_Normal,2027,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2027,BIOENERGY,985.968000000,GWh
REN100_Normal,2027,DIESEL,358.531200000,GWh
REN100_Normal,2027,FUEL OIL,4831.617600000,GWh
REN100_Normal,2027,GAS,1715.018400000,GWh
REN100_Normal,2027,IMPORTS,2453.090400000,GWh
REN100_Normal,2027,OTHER,0.000000000,GWh
REN100_Normal,2028,HYDRO,33779.390400000,GWh
REN100_Normal,2028,PV,1605.600000000,GWh
REN100_Normal,2028,WIND,2091.628800000,GWh
REN100_Normal,2028,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2028,BIOENERGY,977.450400000,GWh
REN100_Normal,2028,DIESEL,0.000000000,GWh
REN100_Normal,2028,FUEL OIL,4197.391200000,GWh
REN100_Normal,2028,GAS,4142.750400000,GWh
REN100_Normal,2028,IMPORTS,1879.761600000,GWh
REN100_Normal,2028,OTHER,0.000000000,GWh
REN100_Normal,2029,HYDRO,35816.126400000,GWh
REN100_Normal,2029,PV,2329.142400000,GWh
REN100_Normal,2029,WIND,2047.766400000,GWh
REN100_Normal,2029,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2029,BIOENERGY,826.171200000,GWh
REN100_Normal,2029,DIESEL,520.927200000,GWh
REN100_Normal,2029,FUEL OIL,3621.211200000,GWh
REN100_Normal,2029,GAS,4572.770400000,GWh
REN100_Normal,2029,IMPORTS,2183.896800000,GWh
REN100_Normal,2029,OTHER,0.000000000,GWh
REN100_Normal,2030,HYDRO,36475.804800000,GWh
REN100_Normal,2030,PV,2380.780800000,GWh
REN100_Normal,2030,WIND,2042.503200000,GWh
REN100_Normal,2030,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2030,BIOENERGY,55.656000000,GWh
REN100_Normal,2030,DIESEL,649.944000000,GWh
REN100_Normal,2030,FUEL OIL,4141.231200000,GWh
REN100_Normal,2030,GAS,5703.868800000,GWh
REN100_Normal,2030,IMPORTS,2584.540800000,GWh
REN100_Normal,2030,OTHER,0.000000000,GWh
REN100_Normal,2031,HYDRO,43732.497600000,GWh
REN100_Normal,2031,PV,2372.853600000,GWh
REN100_Normal,2031,WIND,2040.955200000,GWh
REN100_Normal,2031,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2031,BIOENERGY,36.784800000,GWh
REN100_Normal,2031,DIESEL,0.000000000,GWh
REN100_Normal,2031,FUEL OIL,2678.587200000,GWh
REN100_Normal,2031,GAS,3541.579200000,GWh
REN100_Normal,2031,IMPORTS,1774.900800000,GWh
REN100_Normal,2031,OTHER,0.000000000,GWh
REN100_Normal,2032,HYDRO,44291.023200000,GWh
REN100_Normal,2032,PV,2344.262400000,GWh
REN100_Normal,2032,WIND,2056.039200000,GWh
REN100_Normal,2032,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2032,BIOENERGY,44.812800000,GWh
REN100_Normal,2032,DIESEL,49.867200000,GWh
REN100_Normal,2032,FUEL OIL,3157.596000000,GWh
REN100_Normal,2032,GAS,4517.013600000,GWh
REN100_Normal,2032,IMPORTS,1945.634400000,GWh
REN100_Normal,2032,OTHER,0.000000000,GWh
REN100_Normal,2033,HYDRO,44355.412800000,GWh
REN100_Normal,2033,PV,2819.419200000,GWh
REN100_Normal,2033,WIND,5791.665600000,GWh
REN100_Normal,2033,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2033,BIOENERGY,39.837600000,GWh
REN100_Normal,2033,DIESEL,0.000000000,GWh
REN100_Normal,2033,FUEL OIL,2545.178400000,GWh
REN100_Normal,2033,GAS,3713.659200000,GWh
REN100_Normal,2033,IMPORTS,1896.703200000,GWh
REN100_Normal,2033,OTHER,0.000000000,GWh
REN100_Normal,2034,HYDRO,44254.440000000,GWh
REN100_Normal,2034,PV,4023.295200000,GWh
REN100_Normal,2034,WIND,6792.523200000,GWh
REN100_Normal,2034,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2034,BIOENERGY,37.072800000,GWh
REN100_Normal,2034,DIESEL,0.000000000,GWh
REN100_Normal,2034,FUEL OIL,2686.982400000,GWh
REN100_Normal,2034,GAS,3777.170400000,GWh
REN100_Normal,2034,IMPORTS,1875.441600000,GWh
REN100_Normal,2034,OTHER,0.000000000,GWh
REN100_Normal,2035,HYDRO,45185.522400000,GWh
REN100_Normal,2035,PV,5058.518400000,GWh
REN100_Normal,2035,WIND,6702.573600000,GWh
REN100_Normal,2035,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2035,BIOENERGY,37.677600000,GWh
REN100_Normal,2035,DIESEL,0.000000000,GWh
REN100_Normal,2035,FUEL OIL,2816.395200000,GWh
REN100_Normal,2035,GAS,4019.328000000,GWh
REN100_Normal,2035,IMPORTS,2062.591200000,GWh
REN100_Normal,2035,OTHER,0.000000000,GWh
REN100_Normal,2036,HYDRO,46863.885600000,GWh
REN100_Normal,2036,PV,5296.478400000,GWh
REN100_Normal,2036,WIND,6734.635200000,GWh
REN100_Normal,2036,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2036,BIOENERGY,37.238400000,GWh
REN100_Normal,2036,DIESEL,103.528800000,GWh
REN100_Normal,2036,FUEL OIL,3072.196800000,GWh
REN100_Normal,2036,GAS,4228.221600000,GWh
REN100_Normal,2036,IMPORTS,1912.204800000,GWh
REN100_Normal,2036,OTHER,0.000000000,GWh
REN100_Normal,2037,HYDRO,49691.138400000,GWh
REN100_Normal,2037,PV,5342.594400000,GWh
REN100_Normal,2037,WIND,6844.046400000,GWh
REN100_Normal,2037,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2037,BIOENERGY,41.356800000,GWh
REN100_Normal,2037,DIESEL,83.901600000,GWh
REN100_Normal,2037,FUEL OIL,2635.286400000,GWh
REN100_Normal,2037,GAS,4116.060000000,GWh
REN100_Normal,2037,IMPORTS,1899.943200000,GWh
REN100_Normal,2037,OTHER,0.000000000,GWh
REN100_Normal,2038,HYDRO,52473.960000000,GWh
REN100_Normal,2038,PV,5337.640800000,GWh
REN100_Normal,2038,WIND,6765.703200000,GWh
REN100_Normal,2038,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2038,BIOENERGY,37.353600000,GWh
REN100_Normal,2038,DIESEL,23.270400000,GWh
REN100_Normal,2038,FUEL OIL,2723.256000000,GWh
REN100_Normal,2038,GAS,3810.924000000,GWh
REN100_Normal,2038,IMPORTS,1841.371200000,GWh
REN100_Normal,2038,OTHER,0.000000000,GWh
REN100_Normal,2039,HYDRO,54315.835200000,GWh
REN100_Normal,2039,PV,5360.421600000,GWh
REN100_Normal,2039,WIND,6881.385600000,GWh
REN100_Normal,2039,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2039,BIOENERGY,37.094400000,GWh
REN100_Normal,2039,DIESEL,260.301600000,GWh
REN100_Normal,2039,FUEL OIL,2815.322400000,GWh
REN100_Normal,2039,GAS,3804.487200000,GWh
REN100_Normal,2039,IMPORTS,1941.307200000,GWh
REN100_Normal,2039,OTHER,0.000000000,GWh
REN100_Normal,2040,HYDRO,57357.136800000,GWh
REN100_Normal,2040,PV,5299.696800000,GWh
REN100_Normal,2040,WIND,6777.936000000,GWh
REN100_Normal,2040,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2040,BIOENERGY,33.105600000,GWh
REN100_Normal,2040,DIESEL,257.500800000,GWh
REN100_Normal,2040,FUEL OIL,2784.326400000,GWh
REN100_Normal,2040,GAS,3539.678400000,GWh
REN100_Normal,2040,IMPORTS,1813.219200000,GWh
REN100_Normal,2040,OTHER,0.000000000,GWh
REN100_Normal,2041,HYDRO,59759.244000000,GWh
REN100_Normal,2041,PV,5321.066400000,GWh
REN100_Normal,2041,WIND,6880.694400000,GWh
REN100_Normal,2041,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2041,BIOENERGY,28.029600000,GWh
REN100_Normal,2041,DIESEL,192.297600000,GWh
REN100_Normal,2041,FUEL OIL,2711.462400000,GWh
REN100_Normal,2041,GAS,3510.489600000,GWh
REN100_Normal,2041,IMPORTS,1859.299200000,GWh
REN100_Normal,2041,OTHER,0.000000000,GWh
REN100_Normal,2042,HYDRO,62069.839200000,GWh
REN100_Normal,2042,PV,5335.056000000,GWh
REN100_Normal,2042,WIND,6795.525600000,GWh
REN100_Normal,2042,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2042,BIOENERGY,24.688800000,GWh
REN100_Normal,2042,DIESEL,458.344800000,GWh
REN100_Normal,2042,FUEL OIL,2902.759200000,GWh
REN100_Normal,2042,GAS,3141.288000000,GWh
REN100_Normal,2042,IMPORTS,1920.816000000,GWh
REN100_Normal,2042,OTHER,0.000000000,GWh
REN100_Normal,2043,HYDRO,65313.964800000,GWh
REN100_Normal,2043,PV,5360.731200000,GWh
REN100_Normal,2043,WIND,6807.513600000,GWh
REN100_Normal,2043,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2043,BIOENERGY,25.041600000,GWh
REN100_Normal,2043,DIESEL,232.099200000,GWh
REN100_Normal,2043,FUEL OIL,2566.324800000,GWh
REN100_Normal,2043,GAS,2863.418400000,GWh
REN100_Normal,2043,IMPORTS,1868.472000000,GWh
REN100_Normal,2043,OTHER,0.000000000,GWh
REN100_Normal,2044,HYDRO,67558.262400000,GWh
REN100_Normal,2044,PV,5355.446400000,GWh
REN100_Normal,2044,WIND,6819.998400000,GWh
REN100_Normal,2044,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2044,BIOENERGY,25.812000000,GWh
REN100_Normal,2044,DIESEL,199.576800000,GWh
REN100_Normal,2044,FUEL OIL,2665.987200000,GWh
REN100_Normal,2044,GAS,2876.032800000,GWh
REN100_Normal,2044,IMPORTS,1935.525600000,GWh
REN100_Normal,2044,OTHER,0.000000000,GWh
REN100_Normal,2045,HYDRO,70845.451200000,GWh
REN100_Normal,2045,PV,5252.450400000,GWh
REN100_Normal,2045,WIND,6889.140000000,GWh
REN100_Normal,2045,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2045,BIOENERGY,24.667200000,GWh
REN100_Normal,2045,DIESEL,35.575200000,GWh
REN100_Normal,2045,FUEL OIL,2280.067200000,GWh
REN100_Normal,2045,GAS,2608.740000000,GWh
REN100_Normal,2045,IMPORTS,1914.739200000,GWh
REN100_Normal,2045,OTHER,0.000000000,GWh
REN100_Normal,2046,HYDRO,74923.250400000,GWh
REN100_Normal,2046,PV,5414.731200000,GWh
REN100_Normal,2046,WIND,6829.077600000,GWh
REN100_Normal,2046,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2046,BIOENERGY,24.775200000,GWh
REN100_Normal,2046,DIESEL,0.000000000,GWh
REN100_Normal,2046,FUEL OIL,1481.954400000,GWh
REN100_Normal,2046,GAS,1836.928800000,GWh
REN100_Normal,2046,IMPORTS,1738.915200000,GWh
REN100_Normal,2046,OTHER,0.000000000,GWh
REN100_Normal,2047,HYDRO,77479.272000000,GWh
REN100_Normal,2047,PV,5382.280800000,GWh
REN100_Normal,2047,WIND,6799.255200000,GWh
REN100_Normal,2047,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2047,BIOENERGY,55.944000000,GWh
REN100_Normal,2047,DIESEL,0.000000000,GWh
REN100_Normal,2047,FUEL OIL,1211.428800000,GWh
REN100_Normal,2047,GAS,1907.877600000,GWh
REN100_Normal,2047,IMPORTS,1815.357600000,GWh
REN100_Normal,2047,OTHER,0.000000000,GWh
REN100_Normal,2048,HYDRO,81204.624000000,GWh
REN100_Normal,2048,PV,5351.587200000,GWh
REN100_Normal,2048,WIND,6665.313600000,GWh
REN100_Normal,2048,GEOTHERMAL,0.000000000,GWh
REN100_Normal,2048,BIOENERGY,57.038400000,GWh
REN100_Normal,2048,DIESEL,0.000000000,GWh
REN100_Normal,2048,FUEL OIL,522.165600000,GWh
REN100_Normal,2048,GAS,1615.140000000,GWh
REN100_Normal,2048,IMPORTS,1638.345600000,GWh
REN100_Normal,2048,OTHER,0.000000000,GWh
REN100_Normal,2049,HYDRO,78516.532800000,GWh
REN100_Normal,2049,PV,5377.348800000,GWh
REN100_Normal,2049,WIND,6831.849600000,GWh
REN100_Normal,2049,GEOTHERMAL,5488.200000000,GWh
REN100_Normal,2049,BIOENERGY,292.312800000,GWh
REN100_Normal,2049,DIESEL,0.000000000,GWh
REN100_Normal,2049,FUEL OIL,483.134400000,GWh
REN100_Normal,2049,GAS,609.984000000,GWh
REN100_Normal,2049,IMPORTS,1855.879200000,GWh
REN100_Normal,2049,OTHER,0.000000000,GWh
REN100_Normal,2050,HYDRO,80205.026400000,GWh
REN100_Normal,2050,PV,5276.059200000,GWh
REN100_Normal,2050,WIND,6671.944800000,GWh
REN100_Normal,2050,GEOTHERMAL,5460.249600000,GWh
REN100_Normal,2050,BIOENERGY,372.060000000,GWh
REN100_Normal,2050,DIESEL,0.000000000,GWh
REN100_Normal,2050,FUEL OIL,0.000000000,GWh
REN100_Normal,2050,GAS,0.000000000,GWh
REN100_Normal,2050,IMPORTS,1844.856000000,GWh
REN100_Normal,2050,OTHER,0.000000000,GWh
REN100_Extreme,2025,HYDRO,30521.498400000,GWh
REN100_Extreme,2025,PV,521.539200000,GWh
REN100_Extreme,2025,WIND,620.056800000,GWh
REN100_Extreme,2025,GEOTHERMAL,0.000000000,GWh
REN100_Extreme,2025,BIOENERGY,966.031200000,GWh
REN100_Extreme,2025,DIESEL,673.207200000,GWh
REN100_Extreme,2025,FUEL OIL,5452.531200000,GWh
REN100_Extreme,2025,GAS,1552.896000000,GWh
REN100_Extreme,2025,IMPORTS,2008.008000000,GWh
REN100_Extreme,2025,OTHER,0.000000000,GWh
REN100_Extreme,2026,HYDRO,30713.328000000,GWh
REN100_Extreme,2026,PV,1230.775200000,GWh
REN100_Extreme,2026,WIND,771.206400000,GWh
REN100_Extreme,2026,GEOTHERMAL,0.000000000,GWh
REN100_Extreme,2026,BIOENERGY,970.106400000,GWh
REN100_Extreme,2026,DIESEL,707.918400000,GWh
REN100_Extreme,2026,FUEL OIL,5831.460000000,GWh
REN100_Extreme,2026,GAS,1823.176800000,GWh
REN100_Extreme,2026,IMPORTS,1930.773600000,GWh
REN100_Extreme,2026,OTHER,0.000000000,GWh
REN100_Extreme,2027,HYDRO,31761.705600000,GWh
REN100_Extreme,2027,PV,1618.084800000,GWh
REN100_Extreme,2027,WIND,780.012000000,GWh
REN100_Extreme,2027,GEOTHERMAL,0.000000000,GWh
REN100_Extreme,2027,BIOENERGY,966.801600000,GWh
REN100_Extreme,2027,DIESEL,1532.664000000,GWh
REN100_Extreme,2027,FUEL OIL,5342.169600000,GWh
REN100_Extreme,2027,GAS,2637.583200000,GWh
REN100_Extreme,2027,IMPORTS,1974.967200000,GWh
REN100_Extreme,2027,OTHER,0.000000000,GWh
REN100_Extreme,2028,HYDRO,33491.426400000,GWh
REN100_Extreme,2028,PV,2378.455200000,GWh
REN100_Extreme,2028,WIND,2091.628800000,GWh
REN100_Extreme,2028,GEOTHERMAL,0.000000000,GWh
REN100_Extreme,2028,BIOENERGY,603.273600000,GWh
REN100_Extreme,2028,DIESEL,232.516800000,GWh
REN100_Extreme,2028,FUEL OIL,3373.588800000,GWh
REN100_Extreme,2028,GAS,4696.300800000,GWh
REN100_Extreme,2028,IMPORTS,1806.782400000,GWh
REN100_Extreme,2028,OTHER,0.000000000,GWh
REN100_Extreme,2029,HYDRO,33379.113600000,GWh
REN100_Extreme,2029,PV,2329.142400000,GWh
REN100_Extreme,2029,WIND,2047.766400000,GWh
REN100_Extreme,2029,GEOTHERMAL,0.000000000,GWh
REN100_Extreme,2029,BIOENERGY,859.687200000,GWh
REN100_Extreme,2029,DIESEL,747.864000000,GWh
REN100_Extreme,2029,FUEL OIL,5083.610400000,GWh
REN100_Extreme,2029,GAS,5554.656000000,GWh
REN100_Extreme,2029,IMPORTS,1916.121600000,GWh
REN100_Extreme,2029,OTHER,0.000000000,GWh
REN100_Extreme,2030,HYDRO,34059.744000000,GWh
REN100_Extreme,2030,PV,2380.780800000,GWh
REN100_Extreme,2030,WIND,2042.503200000,GWh
REN100_Extreme,2030,GEOTHERMAL,369.345600000,GWh
REN100_Extreme,2030,BIOENERGY,269.524800000,GWh
REN100_Extreme,2030,DIESEL,1358.193600000,GWh
REN100_Extreme,2030,FUEL OIL,5135.637600000,GWh
REN100_Extreme,2030,GAS,4799.052000000,GWh
REN100_Extreme,2030,IMPORTS,3295.202400000,GWh
REN100_Extreme,2030,OTHER,0.000000000,GWh
REN100_Extreme,2031,HYDRO,40548.895200000,GWh
REN100_Extreme,2031,PV,2372.853600000,GWh
REN100_Extreme,2031,WIND,2040.955200000,GWh
REN100_Extreme,2031,GEOTHERMAL,367.560000000,GWh
REN100_Extreme,2031,BIOENERGY,182.880000000,GWh
REN100_Extreme,2031,DIESEL,205.459200000,GWh
REN100_Extreme,2031,FUEL OIL,4709.880000000,GWh
REN100_Extreme,2031,GAS,3974.738400000,GWh
REN100_Extreme,2031,IMPORTS,1774.900800000,GWh
REN100_Extreme,2031,OTHER,0.000000000,GWh
REN100_Extreme,2032,HYDRO,41201.380800000,GWh
REN100_Extreme,2032,PV,2344.262400000,GWh
REN100_Extreme,2032,WIND,2056.039200000,GWh
REN100_Extreme,2032,GEOTHERMAL,368.676000000,GWh
REN100_Extreme,2032,BIOENERGY,141.962400000,GWh
REN100_Extreme,2032,DIESEL,1022.263200000,GWh
REN100_Extreme,2032,FUEL OIL,4643.539200000,GWh
REN100_Extreme,2032,GAS,4636.836000000,GWh
REN100_Extreme,2032,IMPORTS,1945.634400000,GWh
REN100_Extreme,2032,OTHER,0.000000000,GWh
REN100_Extreme,2033,HYDRO,40851.309600000,GWh
REN100_Extreme,2033,PV,3283.444800000,GWh
REN100_Extreme,2033,WIND,6789.938400000,GWh
REN100_Extreme,2033,GEOTHERMAL,368.654400000,GWh
REN100_Extreme,2033,BIOENERGY,123.674400000,GWh
REN100_Extreme,2033,DIESEL,72.820800000,GWh
REN100_Extreme,2033,FUEL OIL,4219.581600000,GWh
REN100_Extreme,2033,GAS,3555.676800000,GWh
REN100_Extreme,2033,IMPORTS,1896.703200000,GWh
REN100_Extreme,2033,OTHER,0.000000000,GWh
REN100_Extreme,2034,HYDRO,40995.050400000,GWh
REN100_Extreme,2034,PV,5091.249600000,GWh
REN100_Extreme,2034,WIND,6792.523200000,GWh
REN100_Extreme,2034,GEOTHERMAL,368.380800000,GWh
REN100_Extreme,2034,BIOENERGY,179.107200000,GWh
REN100_Extreme,2034,DIESEL,161.316000000,GWh
REN100_Extreme,2034,FUEL OIL,4358.692800000,GWh
REN100_Extreme,2034,GAS,3625.250400000,GWh
REN100_Extreme,2034,IMPORTS,1875.441600000,GWh
REN100_Extreme,2034,OTHER,0.000000000,GWh
REN100_Extreme,2035,HYDRO,41873.306400000,GWh
REN100_Extreme,2035,PV,5309.755200000,GWh
REN100_Extreme,2035,WIND,6702.573600000,GWh
REN100_Extreme,2035,GEOTHERMAL,370.281600000,GWh
REN100_Extreme,2035,BIOENERGY,186.530400000,GWh
REN100_Extreme,2035,DIESEL,580.305600000,GWh
REN100_Extreme,2035,FUEL OIL,4792.593600000,GWh
REN100_Extreme,2035,GAS,4004.647200000,GWh
REN100_Extreme,2035,IMPORTS,2062.591200000,GWh
REN100_Extreme,2035,OTHER,0.000000000,GWh
REN100_Extreme,2036,HYDRO,44915.040000000,GWh
REN100_Extreme,2036,PV,5296.478400000,GWh
REN100_Extreme,2036,WIND,6734.635200000,GWh
REN100_Extreme,2036,GEOTHERMAL,366.559200000,GWh
REN100_Extreme,2036,BIOENERGY,124.624800000,GWh
REN100_Extreme,2036,DIESEL,699.278400000,GWh
REN100_Extreme,2036,FUEL OIL,4592.584800000,GWh
REN100_Extreme,2036,GAS,3607.027200000,GWh
REN100_Extreme,2036,IMPORTS,1912.204800000,GWh
REN100_Extreme,2036,OTHER,0.000000000,GWh
REN100_Extreme,2037,HYDRO,48222.424800000,GWh
REN100_Extreme,2037,PV,5342.594400000,GWh
REN100_Extreme,2037,WIND,6844.046400000,GWh
REN100_Extreme,2037,GEOTHERMAL,370.339200000,GWh
REN100_Extreme,2037,BIOENERGY,118.886400000,GWh
REN100_Extreme,2037,DIESEL,291.096000000,GWh
REN100_Extreme,2037,FUEL OIL,4054.658400000,GWh
REN100_Extreme,2037,GAS,3510.432000000,GWh
REN100_Extreme,2037,IMPORTS,1899.943200000,GWh
REN100_Extreme,2037,OTHER,0.000000000,GWh
REN100_Extreme,2038,HYDRO,50040.864000000,GWh
REN100_Extreme,2038,PV,5337.640800000,GWh
REN100_Extreme,2038,WIND,6765.703200000,GWh
REN100_Extreme,2038,GEOTHERMAL,366.400800000,GWh
REN100_Extreme,2038,BIOENERGY,119.296800000,GWh
REN100_Extreme,2038,DIESEL,763.473600000,GWh
REN100_Extreme,2038,FUEL OIL,4215.830400000,GWh
REN100_Extreme,2038,GAS,3562.884000000,GWh
REN100_Extreme,2038,IMPORTS,1841.371200000,GWh
REN100_Extreme,2038,OTHER,0.000000000,GWh
REN100_Extreme,2039,HYDRO,52230.837600000,GWh
REN100_Extreme,2039,PV,5360.421600000,GWh
REN100_Extreme,2039,WIND,6881.385600000,GWh
REN100_Extreme,2039,GEOTHERMAL,973.540800000,GWh
REN100_Extreme,2039,BIOENERGY,118.720800000,GWh
REN100_Extreme,2039,DIESEL,335.203200000,GWh
REN100_Extreme,2039,FUEL OIL,4092.379200000,GWh
REN100_Extreme,2039,GAS,3482.344800000,GWh
REN100_Extreme,2039,IMPORTS,1941.307200000,GWh
REN100_Extreme,2039,OTHER,0.000000000,GWh
REN100_Extreme,2040,HYDRO,54752.882400000,GWh
REN100_Extreme,2040,PV,5299.696800000,GWh
REN100_Extreme,2040,WIND,6777.936000000,GWh
REN100_Extreme,2040,GEOTHERMAL,972.043200000,GWh
REN100_Extreme,2040,BIOENERGY,117.921600000,GWh
REN100_Extreme,2040,DIESEL,405.144000000,GWh
REN100_Extreme,2040,FUEL OIL,4162.032000000,GWh
REN100_Extreme,2040,GAS,3561.703200000,GWh
REN100_Extreme,2040,IMPORTS,1813.219200000,GWh
REN100_Extreme,2040,OTHER,0.000000000,GWh
REN100_Extreme,2041,HYDRO,57424.168800000,GWh
REN100_Extreme,2041,PV,5321.066400000,GWh
REN100_Extreme,2041,WIND,6880.694400000,GWh
REN100_Extreme,2041,GEOTHERMAL,985.953600000,GWh
REN100_Extreme,2041,BIOENERGY,118.108800000,GWh
REN100_Extreme,2041,DIESEL,222.343200000,GWh
REN100_Extreme,2041,FUEL OIL,3999.333600000,GWh
REN100_Extreme,2041,GAS,3451.442400000,GWh
REN100_Extreme,2041,IMPORTS,1859.299200000,GWh
REN100_Extreme,2041,OTHER,0.000000000,GWh
REN100_Extreme,2042,HYDRO,60270.156000000,GWh
REN100_Extreme,2042,PV,5335.056000000,GWh
REN100_Extreme,2042,WIND,6795.525600000,GWh
REN100_Extreme,2042,GEOTHERMAL,974.037600000,GWh
REN100_Extreme,2042,BIOENERGY,119.786400000,GWh
REN100_Extreme,2042,DIESEL,130.276800000,GWh
REN100_Extreme,2042,FUEL OIL,4030.106400000,GWh
REN100_Extreme,2042,GAS,3072.549600000,GWh
REN100_Extreme,2042,IMPORTS,1920.816000000,GWh
REN100_Extreme,2042,OTHER,0.000000000,GWh
REN100_Extreme,2043,HYDRO,60938.553600000,GWh
REN100_Extreme,2043,PV,5360.731200000,GWh
REN100_Extreme,2043,WIND,6807.513600000,GWh
REN100_Extreme,2043,GEOTHERMAL,3426.940800000,GWh
REN100_Extreme,2043,BIOENERGY,120.585600000,GWh
REN100_Extreme,2043,DIESEL,141.444000000,GWh
REN100_Extreme,2043,FUEL OIL,3617.935200000,GWh
REN100_Extreme,2043,GAS,2755.274400000,GWh
REN100_Extreme,2043,IMPORTS,1868.472000000,GWh
REN100_Extreme,2043,OTHER,0.000000000,GWh
REN100_Extreme,2044,HYDRO,64114.452000000,GWh
REN100_Extreme,2044,PV,5355.446400000,GWh
REN100_Extreme,2044,WIND,6819.998400000,GWh
REN100_Extreme,2044,GEOTHERMAL,3348.064800000,GWh
REN100_Extreme,2044,BIOENERGY,119.930400000,GWh
REN100_Extreme,2044,DIESEL,0.000000000,GWh
REN100_Extreme,2044,FUEL OIL,3289.665600000,GWh
REN100_Extreme,2044,GAS,2453.551200000,GWh
REN100_Extreme,2044,IMPORTS,1935.525600000,GWh
REN100_Extreme,2044,OTHER,0.000000000,GWh
REN100_Extreme,2045,HYDRO,67982.364000000,GWh
REN100_Extreme,2045,PV,5252.450400000,GWh
REN100_Extreme,2045,WIND,6889.140000000,GWh
REN100_Extreme,2045,GEOTHERMAL,3400.344000000,GWh
REN100_Extreme,2045,BIOENERGY,120.276000000,GWh
REN100_Extreme,2045,DIESEL,0.000000000,GWh
